timestamp,flag,currentBack,motorTempBack,positionBack,refPositionBack,refVelocityBack,trackingDeviationBack,velocityBack,currentFront,motorTempFront,positionFront,refPositionFront,refVelocityFront,trackingDeviationFront,velocityFront
2018-01-31T09:59:00-06:00,1,46.0,35.0,571.499377114453,571.499997586052,0.0,0.000373731340680804,0.0,88.0,37.0,963.499284035819,963.499997586052,0.0,0.000539834158761161,0.0
2018-01-31T10:03:00-06:00,1,88.0,35.0,571.499127960227,571.499996781391,0.0,0.00058135986328125,0.0,85.0,37.0,963.499367087228,963.499996781391,0.0,0.000498308454241071,0.0
2018-01-31T10:04:00-06:00,1,55.0,35.0,571.499377114454,571.499996781392,0.0,0.000373731340680804,0.0,107.0,37.0,963.49928403582,963.499996781392,0.0,0.000539834158761161,0.0
2018-01-31T10:06:00-06:00,1,58.0,35.0,571.499252537341,571.499997586055,0.0,0.000456782749720982,0.0,102.0,37.0,963.49928403582,963.499997586055,0.0,0.000539834158761161,0.0
2018-01-31T10:08:00-06:00,1,66.0,35.0,571.499252537341,571.499996781394,0.0,0.000498308454241071,0.0,96.0,37.0,963.499367087229,963.499996781394,0.0,0.000539834158761161,0.0
2018-01-31T10:09:00-06:00,1,55.0,35.0,571.499335588751,571.499996781394,0.0,0.000373731340680804,0.0,110.0,37.0,963.499284035821,963.499996781394,0.0,0.00058135986328125,0.0
2018-01-31T10:12:00-06:00,1,77.0,37.0,571.499169485933,571.499997586058,0.0,0.000539834158761161,0.0,93.0,37.0,963.499408612935,963.499997586058,0.0,0.000456782749720982,0.0
2018-01-31T10:17:00-06:00,1,66.0,37.0,571.499252537343,571.499996781397,0.0,0.00058135986328125,0.0,91.0,37.0,963.499325561527,963.499996781397,0.0,0.000498308454241071,0.0
2018-01-31T10:19:00-06:00,1,88.0,37.0,571.499252537344,571.499996781398,0.0,0.000539834158761161,0.0,99.0,37.0,963.499408612936,963.499996781398,0.0,0.000498308454241071,0.0
2018-01-31T10:20:00-06:00,1,38.0,37.0,571.499460165866,571.499997586061,0.0,0.000373731340680804,0.0,104.0,37.0,963.499284035823,963.499997586061,0.0,0.000539834158761161,0.0
2018-01-31T10:21:00-06:00,1,82.0,37.0,571.499252537344,571.499997586062,0.0,0.000539834158761161,0.0,107.0,37.0,963.499367087232,963.499997586062,0.0,0.000539834158761161,0.0
2018-01-31T10:24:00-06:00,1,82.0,37.0,571.49921101164,571.4999967814,0.0,0.00058135986328125,0.0,96.0,37.0,963.499325561528,963.4999967814,0.0,0.000498308454241071,0.0
2018-01-31T10:28:00-06:00,1,77.0,37.0,571.499335588754,571.499996781402,0.0,0.000539834158761161,0.0,96.0,39.0,963.499367087233,963.499996781402,0.0,0.000498308454241071,0.0
2018-01-31T10:35:00-06:00,1,80.0,37.0,571.499231774494,571.499996781405,0.0,0.000539834158761161,0.0,99.0,39.0,963.499284035826,963.499996781405,0.0,0.000498308454241071,0.0
2018-01-31T10:38:00-06:00,1,58.0,37.0,571.499294063052,571.499996781406,0.0,0.000498308454241071,0.0,88.0,39.0,963.499242510122,963.499996781406,0.0,0.000498308454241071,0.0
2018-01-31T11:12:00-06:00,0,-38.0,25.0,571.499916948629,571.499996781354,0.0,0.0,0.0,71.0,27.0,963.499408612942,963.499996781354,0.0,0.000373731340680804,0.0
2018-01-31T11:13:00-06:00,0,-44.0,25.0,571.499916948629,571.499997586017,0.0,0.0,0.0,63.0,27.0,963.499616241465,963.499997586017,0.0,0.000249154227120536,0.0
2018-01-31T11:19:00-06:00,0,-35.0,27.0,571.499875422926,571.499997586019,0.0,0.0,0.0,77.0,27.0,963.499450138641,963.499997586019,0.0,0.000415257045200893,0.0
2018-01-31T11:20:00-06:00,0,-41.0,27.0,571.49991694863,571.499996781357,0.0,0.0,0.0,63.0,27.0,963.499699292868,963.499996781357,0.0,0.000249154227120536,0.0
2018-01-31T11:24:00-06:00,0,-33.0,27.0,571.499833897222,571.499996781359,0.0,4.15257045200893e-05,0.0,71.0,29.0,963.499574715755,963.499996781359,0.0,0.000290679931640625,0.0
2018-01-31T11:36:00-06:00,0,-35.0,29.0,571.499833897224,571.499996781364,0.0,4.15257045200893e-05,0.0,60.0,31.0,963.499574715757,963.499996781364,0.0,0.000249154227120536,0.0
2018-01-31T11:37:00-06:00,0,-22.0,29.0,571.499875422929,571.499996781365,0.0,0.0,0.0,102.0,31.0,963.49932556153,963.499996781365,0.0,0.000456782749720982,0.0
2018-01-31T11:40:00-06:00,0,-22.0,29.0,571.499833897225,571.499996781366,0.0,0.0,0.0,88.0,31.0,963.499533190054,963.499996781366,0.0,0.000373731340680804,0.0
2018-01-31T11:43:00-06:00,0,-22.0,31.0,571.499833897226,571.49999758603,0.0,4.15257045200893e-05,0.0,71.0,31.0,963.49949166435,963.49999758603,0.0,0.000332205636160714,0.0
2018-01-31T11:44:00-06:00,0,-24.0,31.0,571.49987542293,571.49999758603,0.0,4.15257045200893e-05,0.0,80.0,31.0,963.499408612941,963.49999758603,0.0,0.000415257045200893,0.0
2018-01-31T11:46:00-06:00,0,-27.0,31.0,571.499916948635,571.499996781368,0.0,0.0,0.0207628522600446,77.0,31.0,963.499367087237,963.499996781368,0.0,0.000456782749720982,0.0
2018-01-31T11:47:00-06:00,0,-24.0,31.0,571.499916948636,571.499997586031,0.0,0.0,0.0,70.0,31.0,963.499595478612,963.499997586031,0.0,0.000290679931640625,0.0
